timestamp,badge_id,door_id,action,room,motion_detected,occupancy_sensor,anomaly_flag
2025-01-04 09:26:36,EMP022,Server_Room,exit,Meeting_Room,1,0,0
2025-01-04 09:26:41,EMP008,Server_Room,entry,Server_Room,0,1,0
2025-01-04 09:26:46,EMP045,Door_C,exit,Office_1,1,1,0
2025-01-04 09:26:59,EMP045,Server_Room,entry,Office_2,1,0,0
2025-01-04 09:27:07,EMP008,Door_B,exit,Lab,1,1,0
2025-01-04 09:27:43,EMP028,Main_Gate,exit,Meeting_Room,0,0,0
2025-01-04 09:28:40,EMP036,Lab_1,entry,Server_Room,0,0,0
2025-01-04 09:28:52,EMP030,Door_A,exit,Office_2,1,0,0
2025-01-04 09:29:26,EMP007,Lab_1,entry,Office_1,0,1,0
2025-01-04 09:30:09,EMP016,Door_B,entry,Office_1,1,0,0
2025-01-04 09:31:37,EMP046,Lab_1,entry,Lab,1,0,0
2025-01-04 09:32:40,EMP023,Lab_1,entry,Lobby,0,0,0
2025-01-04 09:33:11,EMP035,Main_Gate,entry,Meeting_Room,0,1,0
2025-01-04 09:34:58,EMP004,Lab_1,exit,Lobby,1,1,0
2025-01-04 09:36:53,EMP033,Door_C,exit,Meeting_Room,0,1,0
2025-01-04 09:38:28,EMP019,Door_A,entry,Office_1,0,1,0
2025-01-04 09:38:54,EMP043,Server_Room,exit,Meeting_Room,0,1,0
2025-01-04 09:40:17,EMP018,Lab_1,exit,Office_1,0,1,0
2025-01-04 09:40:26,EMP022,Door_B,entry,Office_1,0,0,0
2025-01-04 09:40:52,EMP040,Server_Room,exit,Lobby,0,0,0
2025-01-04 09:40:59,EMP014,Lab_1,exit,Lab,1,1,0
2025-01-04 09:42:00,EMP048,Lab_1,exit,Office_1,1,1,0
2025-01-04 09:42:23,EMP034,Lab_1,exit,Lobby,0,0,1
2025-01-04 09:43:29,EMP029,Server_Room,entry,Office_2,1,0,0
2025-01-04 09:43:34,EMP027,Door_B,entry,Office_1,1,1,0
2025-01-04 09:45:15,EMP049,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-04 09:45:42,EMP013,Main_Gate,entry,Meeting_Room,1,0,0
2025-01-04 09:46:29,EMP014,Door_C,exit,Server_Room,1,0,0
2025-01-04 09:46:50,EMP050,Lab_1,entry,Server_Room,0,0,0
2025-01-04 09:48:39,EMP029,Door_A,exit,Server_Room,0,1,0
2025-01-04 09:50:17,EMP010,Door_C,exit,Office_2,1,1,0
2025-01-04 09:51:54,EMP045,Main_Gate,entry,Lab,1,1,0
2025-01-04 09:52:36,EMP007,Door_A,exit,Meeting_Room,0,1,0
2025-01-04 09:53:34,EMP041,Door_C,exit,Server_Room,1,0,0
2025-01-04 09:55:26,EMP022,Lab_1,entry,Office_2,1,1,0
2025-01-04 09:56:26,EMP032,Main_Gate,entry,Office_1,0,0,0
2025-01-04 09:56:40,EMP045,Door_B,exit,Lab,1,1,0
2025-01-04 09:58:13,EMP029,Door_A,entry,Server_Room,1,0,0
2025-01-04 09:59:36,EMP017,Door_C,exit,Office_1,1,1,0
2025-01-04 10:00:33,EMP002,Main_Gate,exit,Office_1,0,0,0
2025-01-04 10:02:09,EMP004,Door_B,entry,Lab,0,0,0
2025-01-04 10:03:18,EMP032,Door_A,exit,Office_1,0,0,0
2025-01-04 10:04:33,EMP040,Door_A,exit,Lab,0,0,0
2025-01-04 10:04:40,EMP008,Door_C,entry,Office_1,1,1,0
2025-01-04 10:05:10,EMP021,Lab_1,exit,Lobby,0,1,0
2025-01-04 10:06:20,EMP050,Lab_1,entry,Office_2,1,1,0
2025-01-04 10:07:49,EMP040,Door_C,exit,Server_Room,1,1,0
2025-01-04 10:08:37,EMP037,Door_C,exit,Office_2,0,1,0
2025-01-04 10:10:05,EMP016,Main_Gate,exit,Office_1,0,1,0
2025-01-04 10:11:15,EMP024,Door_C,entry,Lab,0,1,0
2025-01-04 10:12:48,EMP021,Door_B,exit,Office_1,0,1,0
2025-01-04 10:14:32,EMP034,Main_Gate,entry,Lobby,1,1,0
2025-01-04 10:14:45,EMP040,Main_Gate,entry,Lobby,1,1,0
2025-01-04 10:16:20,EMP019,Door_C,entry,Lobby,0,0,0
2025-01-04 10:17:50,EMP009,Lab_1,exit,Lab,1,1,0
2025-01-04 10:19:00,EMP047,Server_Room,entry,Office_2,0,0,0
2025-01-04 10:19:51,EMP044,Door_B,entry,Server_Room,0,0,0
2025-01-04 10:20:32,EMP019,Door_A,entry,Lab,0,1,0
2025-01-04 10:21:59,EMP002,Server_Room,exit,Lobby,0,0,0
2025-01-04 10:23:59,EMP003,Door_C,entry,Office_2,1,1,0
2025-01-04 10:24:11,EMP046,Door_A,exit,Meeting_Room,1,0,0
2025-01-04 10:25:39,EMP016,Door_B,exit,Office_2,1,0,0
2025-01-04 10:27:39,EMP039,Door_A,entry,Office_1,1,0,0
2025-01-04 10:28:48,EMP046,Door_C,exit,Lobby,0,0,0
2025-01-04 10:30:20,EMP040,Lab_1,entry,Meeting_Room,1,1,0
2025-01-04 10:31:28,EMP016,Door_C,entry,Lobby,0,0,0
2025-01-04 10:31:54,EMP040,Door_A,entry,Lab,0,0,0
2025-01-04 10:32:36,EMP038,Door_C,entry,Office_1,0,0,0
2025-01-04 10:34:07,EMP027,Door_C,exit,Office_1,0,0,0
2025-01-04 10:34:25,EMP044,Server_Room,entry,Lab,0,0,0
2025-01-04 10:34:54,EMP021,Lab_1,entry,Lobby,1,0,0
2025-01-04 10:35:54,EMP041,Lab_1,exit,Lobby,1,0,0
2025-01-04 10:36:09,EMP001,Main_Gate,entry,Server_Room,0,0,0
2025-01-04 10:37:55,EMP049,Lab_1,exit,Lobby,1,0,0
2025-01-04 10:39:32,EMP014,Door_B,entry,Office_1,1,1,0
2025-01-04 10:40:32,EMP002,Lab_1,entry,Office_2,1,1,0
2025-01-04 10:42:22,EMP046,Lab_1,exit,Office_2,0,1,0
2025-01-04 10:43:50,EMP030,Door_B,entry,Lobby,1,0,0
2025-01-04 10:43:58,EMP013,Main_Gate,exit,Server_Room,0,0,0
2025-01-04 10:45:52,EMP043,Main_Gate,entry,Office_2,1,0,0
2025-01-04 10:47:34,EMP037,Server_Room,exit,Office_1,0,1,0
2025-01-04 10:48:38,EMP002,Door_A,exit,Lab,1,1,0
2025-01-04 10:50:33,EMP026,Lab_1,entry,Server_Room,0,0,0
2025-01-04 10:51:37,EMP004,Door_A,exit,Lobby,1,0,0
2025-01-04 10:52:56,EMP032,Door_A,exit,Server_Room,0,1,0
2025-01-04 10:53:24,EMP014,Door_C,entry,Lobby,1,1,0
2025-01-04 10:55:08,EMP032,Door_C,exit,Server_Room,0,0,0
2025-01-04 10:55:55,EMP039,Main_Gate,entry,Lab,1,0,0
2025-01-04 10:57:48,EMP021,Server_Room,entry,Server_Room,1,1,0
2025-01-04 10:58:38,EMP021,Door_A,entry,Lab,0,1,0
2025-01-04 10:59:10,EMP020,Server_Room,entry,Office_1,1,1,0
2025-01-04 10:59:41,EMP036,Main_Gate,exit,Office_1,1,0,0
2025-01-04 11:00:16,EMP035,Door_A,entry,Office_2,0,1,0
2025-01-04 11:01:07,EMP034,Door_C,exit,Meeting_Room,1,1,0
2025-01-04 11:02:43,EMP018,Door_A,exit,Office_1,1,0,0
2025-01-04 11:03:39,EMP015,Door_A,exit,Office_2,1,0,0
2025-01-04 11:04:45,EMP026,Door_A,entry,Office_2,1,1,1
2025-01-04 11:05:03,EMP008,Main_Gate,exit,Office_2,0,1,0
2025-01-04 11:06:17,EMP008,Main_Gate,exit,Server_Room,0,1,0
2025-01-04 11:06:31,EMP027,Server_Room,exit,Lobby,0,1,0
2025-01-04 11:06:39,EMP013,Lab_1,entry,Lobby,0,1,0
2025-01-04 11:06:46,EMP022,Door_C,exit,Server_Room,1,1,0
2025-01-04 11:07:24,EMP012,Main_Gate,exit,Lab,0,1,0
2025-01-04 11:08:01,EMP050,Door_B,exit,Meeting_Room,0,1,0
2025-01-04 11:08:31,EMP019,Main_Gate,exit,Server_Room,1,1,0
2025-01-04 11:10:24,EMP037,Door_C,exit,Meeting_Room,0,0,0
2025-01-04 11:10:29,EMP006,Door_A,exit,Server_Room,0,0,0
2025-01-04 11:10:53,EMP015,Server_Room,exit,Lab,1,1,0
2025-01-04 11:12:26,EMP007,Main_Gate,exit,Server_Room,0,1,0
2025-01-04 11:13:00,EMP035,Door_C,entry,Lab,1,1,0
2025-01-04 11:14:46,EMP038,Door_B,exit,Lobby,0,1,0
2025-01-04 11:15:37,EMP003,Server_Room,entry,Lobby,0,1,0
2025-01-04 11:17:23,EMP017,Door_A,entry,Office_2,1,1,0
2025-01-04 11:19:03,EMP031,Lab_1,entry,Lobby,1,0,0
2025-01-04 11:20:21,EMP022,Main_Gate,exit,Server_Room,0,1,0
2025-01-04 11:21:42,EMP023,Door_C,exit,Lab,1,1,0
2025-01-04 11:22:24,EMP009,Door_A,exit,Server_Room,1,1,0
2025-01-04 11:23:12,EMP011,Server_Room,entry,Lobby,0,1,0
2025-01-04 11:24:52,EMP046,Door_A,exit,Office_1,1,1,0
2025-01-04 11:26:21,EMP019,Main_Gate,exit,Lab,0,0,0
2025-01-04 11:26:41,EMP027,Main_Gate,entry,Lab,0,0,0
2025-01-04 11:28:19,EMP033,Server_Room,exit,Server_Room,0,0,0
2025-01-04 11:29:20,EMP001,Lab_1,entry,Office_1,1,1,0
2025-01-04 11:29:34,EMP048,Main_Gate,entry,Lobby,1,1,0
2025-01-04 11:29:50,EMP045,Door_C,entry,Server_Room,0,1,0
2025-01-04 11:31:34,EMP010,Server_Room,entry,Server_Room,0,1,0
2025-01-04 11:32:47,EMP031,Main_Gate,exit,Meeting_Room,1,0,0
2025-01-04 11:32:58,EMP009,Lab_1,exit,Meeting_Room,1,1,0
2025-01-04 11:34:03,EMP007,Door_A,exit,Lab,0,0,0
2025-01-04 11:35:58,EMP030,Door_A,exit,Lobby,0,1,0
2025-01-04 11:36:18,EMP008,Lab_1,entry,Lobby,1,1,0
2025-01-04 11:37:11,EMP046,Main_Gate,entry,Lobby,0,0,0
2025-01-04 11:38:14,EMP024,Door_C,entry,Server_Room,1,1,0
2025-01-04 11:39:52,EMP050,Main_Gate,exit,Server_Room,0,0,0
2025-01-04 11:41:29,EMP043,Lab_1,exit,Lab,1,1,1
2025-01-04 11:42:34,EMP036,Server_Room,entry,Server_Room,0,1,0
2025-01-04 11:43:21,EMP007,Door_B,entry,Server_Room,0,0,0
2025-01-04 11:44:17,EMP031,Server_Room,entry,Lab,1,1,0
2025-01-04 11:44:24,EMP010,Server_Room,exit,Office_2,0,0,0
2025-01-04 11:45:51,EMP024,Lab_1,entry,Meeting_Room,1,1,0
2025-01-04 11:47:21,EMP034,Door_B,entry,Server_Room,0,0,0
2025-01-04 11:49:01,EMP031,Door_A,entry,Meeting_Room,0,0,0
2025-01-04 11:50:45,EMP004,Server_Room,exit,Server_Room,1,0,0
2025-01-04 11:51:53,EMP049,Main_Gate,entry,Lab,0,1,0
2025-01-04 11:53:14,EMP010,Main_Gate,exit,Meeting_Room,1,1,0
2025-01-04 11:54:46,EMP012,Server_Room,exit,Office_2,0,1,0
2025-01-04 11:56:17,EMP018,Door_C,exit,Office_2,1,0,0
2025-01-04 11:57:12,EMP024,Main_Gate,exit,Lobby,0,0,0
2025-01-04 11:58:32,EMP018,Lab_1,exit,Lab,1,0,0
2025-01-04 12:00:20,EMP003,Door_B,exit,Office_2,0,0,0
2025-01-04 12:01:20,EMP012,Lab_1,entry,Lobby,0,0,0
2025-01-04 12:02:14,EMP043,Door_C,exit,Office_1,1,1,0
2025-01-04 12:02:20,EMP040,Main_Gate,entry,Meeting_Room,1,0,0
2025-01-04 12:02:54,EMP022,Door_A,exit,Lab,1,0,0
2025-01-04 12:03:33,EMP030,Lab_1,exit,Office_2,0,0,0
2025-01-04 12:04:49,EMP013,Lab_1,entry,Lobby,1,0,0
2025-01-04 12:06:32,EMP027,Server_Room,entry,Office_1,0,1,0
2025-01-04 12:07:04,EMP017,Door_B,entry,Lab,1,1,0
2025-01-04 12:08:47,EMP034,Door_B,exit,Office_1,0,1,0
2025-01-04 12:09:15,EMP022,Server_Room,entry,Lobby,0,0,0
2025-01-04 12:10:51,EMP031,Main_Gate,entry,Lobby,1,0,0
2025-01-04 12:11:28,EMP003,Door_B,exit,Lobby,1,0,0
2025-01-04 12:13:26,EMP049,Door_B,entry,Server_Room,0,1,0
2025-01-04 12:14:52,EMP050,Door_A,entry,Office_2,1,0,0
2025-01-04 12:15:25,EMP029,Door_A,exit,Server_Room,0,1,0
2025-01-04 12:16:43,EMP043,Lab_1,entry,Server_Room,1,1,0
2025-01-04 12:18:18,EMP023,Door_C,exit,Server_Room,0,0,0
2025-01-04 12:19:48,EMP045,Server_Room,entry,Meeting_Room,0,1,0
2025-01-04 12:20:34,EMP014,Main_Gate,entry,Server_Room,1,0,0
2025-01-04 12:21:56,EMP028,Server_Room,exit,Lab,0,1,0
2025-01-04 12:22:17,EMP034,Server_Room,entry,Server_Room,0,0,0
2025-01-04 12:23:40,EMP039,Lab_1,entry,Server_Room,0,0,0
2025-01-04 12:23:47,EMP016,Door_B,entry,Lab,1,1,0
2025-01-04 12:25:34,EMP024,Door_A,entry,Office_1,1,0,0
2025-01-04 12:26:34,EMP048,Main_Gate,exit,Server_Room,0,1,0
2025-01-04 12:27:07,EMP020,Lab_1,exit,Meeting_Room,0,1,0
2025-01-04 12:28:25,EMP044,Server_Room,exit,Office_1,0,1,0
2025-01-04 12:28:41,EMP047,Door_A,entry,Lab,1,0,0
2025-01-04 12:30:35,EMP031,Lab_1,entry,Office_1,0,1,0
2025-01-04 12:32:17,EMP026,Door_B,exit,Office_2,0,1,0
2025-01-04 12:33:39,EMP017,Server_Room,exit,Lab,1,0,0
2025-01-04 12:34:56,EMP023,Door_C,exit,Meeting_Room,1,1,0
2025-01-04 12:36:24,EMP024,Door_B,entry,Meeting_Room,0,1,0
2025-01-04 12:36:35,EMP010,Main_Gate,entry,Lobby,0,1,0
2025-01-04 12:37:28,EMP043,Lab_1,entry,Server_Room,0,1,0
2025-01-04 12:38:57,EMP030,Door_B,entry,Office_1,0,1,0
2025-01-04 12:39:59,EMP018,Server_Room,entry,Lab,0,1,0
2025-01-04 12:40:04,EMP007,Server_Room,entry,Lobby,0,1,0
2025-01-04 12:41:04,EMP026,Main_Gate,entry,Server_Room,1,0,0
2025-01-04 12:42:44,EMP010,Lab_1,exit,Office_2,1,0,0
2025-01-04 12:43:54,EMP023,Server_Room,exit,Server_Room,1,0,0
2025-01-04 12:44:54,EMP004,Server_Room,entry,Lab,0,1,0
2025-01-04 12:45:52,EMP019,Main_Gate,exit,Server_Room,0,0,0
2025-01-04 12:47:33,EMP032,Door_B,exit,Meeting_Room,1,1,0
2025-01-04 12:48:41,EMP014,Main_Gate,entry,Lab,1,0,0
2025-01-04 12:50:26,EMP046,Door_C,entry,Lab,0,1,0
2025-01-04 12:51:15,EMP006,Server_Room,entry,Meeting_Room,1,1,0
2025-01-04 12:52:35,EMP034,Server_Room,entry,Meeting_Room,1,0,0
2025-01-04 12:53:25,EMP003,Server_Room,exit,Lab,1,0,0
2025-01-04 12:54:20,EMP011,Main_Gate,exit,Lobby,0,0,0
2025-01-04 12:56:15,EMP037,Main_Gate,exit,Office_2,1,0,0
2025-01-04 12:56:48,EMP020,Door_B,exit,Office_2,1,1,0
2025-01-04 12:57:07,EMP012,Door_A,exit,Meeting_Room,0,0,0
2025-01-04 12:57:20,EMP001,Server_Room,entry,Office_1,1,1,0
2025-01-04 12:58:02,EMP025,Lab_1,entry,Office_2,0,0,0
2025-01-04 12:58:40,EMP029,Door_C,exit,Meeting_Room,0,0,0
2025-01-04 12:59:08,EMP012,Door_A,exit,Lobby,0,1,0
2025-01-04 12:59:57,EMP036,Lab_1,entry,Server_Room,0,0,0
2025-01-04 13:00:40,EMP008,Door_C,entry,Office_1,0,1,0
2025-01-04 13:01:54,EMP027,Main_Gate,exit,Lobby,0,0,0
2025-01-04 13:02:39,EMP048,Door_A,entry,Office_1,1,1,0
2025-01-04 13:03:50,EMP001,Door_A,entry,Lobby,0,1,0
2025-01-04 13:05:44,EMP030,Door_A,entry,Office_2,0,1,0
2025-01-04 13:07:12,EMP006,Server_Room,exit,Lab,0,0,0
2025-01-04 13:08:37,EMP047,Door_C,entry,Office_2,1,0,0
2025-01-04 13:10:07,EMP048,Server_Room,entry,Lab,1,1,0
2025-01-04 13:11:07,EMP043,Lab_1,entry,Meeting_Room,0,0,0
2025-01-04 13:12:30,EMP010,Server_Room,entry,Server_Room,0,1,1
2025-01-04 13:14:04,EMP007,Server_Room,exit,Lobby,0,0,0
2025-01-04 13:14:26,EMP005,Door_B,exit,Lab,1,0,0
2025-01-04 13:14:36,EMP037,Door_C,entry,Server_Room,0,0,0
2025-01-04 13:16:07,EMP005,Lab_1,exit,Office_2,1,1,0
2025-01-04 13:17:09,EMP017,Server_Room,entry,Meeting_Room,1,0,0
2025-01-04 13:19:08,EMP012,Lab_1,entry,Server_Room,0,0,0
2025-01-04 13:20:02,EMP038,Door_C,entry,Meeting_Room,1,1,0
2025-01-04 13:20:28,EMP008,Door_A,exit,Lobby,0,0,0
2025-01-04 13:21:58,EMP047,Door_B,entry,Server_Room,0,0,0
2025-01-04 13:22:44,EMP023,Server_Room,exit,Lab,0,0,0
2025-01-04 13:23:08,EMP015,Door_A,exit,Server_Room,1,1,0
2025-01-04 13:24:41,EMP033,Main_Gate,entry,Lobby,1,0,0
2025-01-04 13:25:37,EMP036,Door_A,exit,Office_2,0,1,0
2025-01-04 13:25:50,EMP010,Door_A,entry,Meeting_Room,0,0,0
2025-01-04 13:26:30,EMP050,Door_A,entry,Office_2,1,1,0
2025-01-04 13:28:27,EMP035,Main_Gate,entry,Server_Room,1,0,0
2025-01-04 13:30:14,EMP050,Server_Room,entry,Office_2,1,1,0
2025-01-04 13:31:31,EMP023,Door_A,exit,Lobby,1,0,0
2025-01-04 13:31:52,EMP045,Lab_1,exit,Office_2,1,1,0
2025-01-04 13:32:25,EMP044,Server_Room,exit,Lab,0,1,0
2025-01-04 13:33:47,EMP018,Door_A,exit,Office_1,0,1,0
2025-01-04 13:34:50,EMP042,Lab_1,exit,Office_1,1,0,0
2025-01-04 13:36:15,EMP035,Door_C,exit,Meeting_Room,1,0,0
2025-01-04 13:38:03,EMP023,Door_B,entry,Lobby,1,1,0
2025-01-04 13:39:15,EMP041,Lab_1,entry,Meeting_Room,1,1,0
2025-01-04 13:40:00,EMP038,Door_A,entry,Server_Room,1,0,0
2025-01-04 13:41:02,EMP025,Door_A,entry,Meeting_Room,1,0,0
2025-01-04 13:42:16,EMP026,Lab_1,entry,Office_1,1,0,0
2025-01-04 13:43:12,EMP036,Server_Room,exit,Meeting_Room,0,0,0
2025-01-04 13:44:05,EMP011,Lab_1,exit,Server_Room,1,0,0
2025-01-04 13:46:04,EMP024,Lab_1,entry,Office_1,0,0,0
2025-01-04 13:46:44,EMP012,Door_B,exit,Office_1,1,1,0
2025-01-04 13:46:49,EMP034,Door_C,exit,Lab,1,0,0
2025-01-04 13:47:07,EMP024,Door_A,exit,Office_1,0,1,0
2025-01-04 13:49:06,EMP015,Door_C,entry,Lobby,0,0,0
2025-01-04 13:49:58,EMP027,Door_A,exit,Lab,0,1,0
2025-01-04 13:50:34,EMP010,Door_B,entry,Lobby,0,0,0
2025-01-04 13:51:53,EMP018,Door_C,entry,Server_Room,0,1,0
2025-01-04 13:53:20,EMP005,Door_C,entry,Lab,1,0,0
2025-01-04 13:55:07,EMP013,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-04 13:55:31,EMP007,Door_A,exit,Lab,0,0,0
2025-01-04 13:56:38,EMP040,Server_Room,entry,Lab,0,0,0
2025-01-04 13:58:25,EMP044,Server_Room,exit,Office_1,1,0,0
2025-01-04 13:59:14,EMP030,Server_Room,exit,Office_1,1,1,0
2025-01-04 14:00:16,EMP019,Door_C,entry,Meeting_Room,0,1,0
2025-01-04 14:01:29,EMP010,Door_B,exit,Server_Room,0,1,0
2025-01-04 14:03:09,EMP012,Door_B,exit,Office_1,1,0,0
2025-01-04 14:04:13,EMP034,Main_Gate,entry,Lab,0,1,0
2025-01-04 14:04:49,EMP017,Door_C,exit,Office_1,0,1,0
2025-01-04 14:05:27,EMP029,Lab_1,exit,Meeting_Room,1,1,0
2025-01-04 14:06:40,EMP009,Server_Room,exit,Office_2,1,1,0
2025-01-04 14:08:10,EMP009,Door_A,exit,Office_2,0,0,0
2025-01-04 14:10:00,EMP014,Main_Gate,exit,Lab,1,0,0
2025-01-04 14:11:44,EMP049,Main_Gate,entry,Meeting_Room,0,0,0
2025-01-04 14:11:53,EMP031,Door_C,entry,Office_2,1,0,1
2025-01-04 14:13:42,EMP008,Door_A,exit,Lobby,1,1,0
2025-01-04 14:15:02,EMP039,Lab_1,exit,Office_2,1,1,0
2025-01-04 14:15:33,EMP014,Door_A,exit,Lobby,0,1,0
2025-01-04 14:17:22,EMP016,Door_C,exit,Office_1,1,1,0
2025-01-04 14:17:30,EMP049,Door_A,entry,Server_Room,1,0,0
2025-01-04 14:18:51,EMP039,Lab_1,exit,Server_Room,1,1,0
2025-01-04 14:20:29,EMP034,Server_Room,entry,Meeting_Room,1,0,0
2025-01-04 14:22:17,EMP009,Door_A,exit,Lab,0,1,0
2025-01-04 14:22:49,EMP030,Lab_1,entry,Lab,0,1,0
2025-01-04 14:24:08,EMP003,Door_B,entry,Lobby,0,0,0
2025-01-04 14:26:04,EMP039,Door_C,exit,Lab,0,1,1
2025-01-04 14:27:06,EMP014,Main_Gate,entry,Office_2,0,1,0
2025-01-04 14:27:50,EMP030,Lab_1,exit,Office_2,0,1,1
2025-01-04 14:28:46,EMP025,Lab_1,exit,Meeting_Room,0,0,0
2025-01-04 14:29:48,EMP025,Main_Gate,entry,Office_1,0,0,0
2025-01-04 14:30:16,EMP044,Main_Gate,entry,Lobby,0,1,0
2025-01-04 14:31:29,EMP011,Lab_1,exit,Meeting_Room,0,1,0
2025-01-04 14:33:15,EMP014,Server_Room,entry,Office_1,0,1,0
2025-01-04 14:34:06,EMP042,Server_Room,exit,Lab,0,0,0
2025-01-04 14:35:02,EMP043,Lab_1,entry,Office_2,1,0,0
2025-01-04 14:35:32,EMP017,Main_Gate,exit,Office_1,1,1,0
2025-01-04 14:36:48,EMP006,Door_A,exit,Meeting_Room,1,0,0
2025-01-04 14:37:26,EMP012,Door_A,entry,Meeting_Room,0,1,0
2025-01-04 14:37:42,EMP031,Main_Gate,entry,Office_2,0,1,0
2025-01-04 14:38:54,EMP007,Door_A,exit,Server_Room,1,1,0
2025-01-04 14:40:33,EMP036,Main_Gate,exit,Lab,1,0,0
2025-01-04 14:41:09,EMP032,Server_Room,entry,Lobby,0,1,0
2025-01-04 14:42:42,EMP026,Door_C,exit,Office_1,1,1,0
2025-01-04 14:43:53,EMP032,Lab_1,exit,Office_2,0,1,0
2025-01-04 14:44:52,EMP005,Door_B,exit,Lobby,1,1,0
2025-01-04 14:45:06,EMP038,Door_C,entry,Lab,0,1,0
2025-01-04 14:46:51,EMP032,Door_B,entry,Office_1,0,1,0
2025-01-04 14:47:10,EMP024,Door_A,entry,Lobby,0,0,0
2025-01-04 14:47:28,EMP022,Door_C,entry,Office_2,1,0,0
2025-01-04 14:48:25,EMP017,Lab_1,entry,Lobby,1,0,0
2025-01-04 14:50:20,EMP047,Server_Room,exit,Lobby,1,1,0
2025-01-04 14:51:55,EMP039,Door_A,exit,Server_Room,0,1,0
2025-01-04 14:53:01,EMP015,Server_Room,entry,Meeting_Room,1,1,0
2025-01-04 14:53:35,EMP025,Lab_1,entry,Lobby,1,0,0
2025-01-04 14:54:03,EMP049,Door_B,exit,Office_1,1,1,0
2025-01-04 14:54:30,EMP004,Door_C,exit,Lab,1,0,0
2025-01-04 14:55:21,EMP040,Lab_1,entry,Server_Room,1,1,0
2025-01-04 14:56:22,EMP040,Door_B,entry,Meeting_Room,1,0,0
2025-01-04 14:57:54,EMP022,Door_C,entry,Meeting_Room,1,0,0
2025-01-04 14:58:22,EMP047,Lab_1,entry,Lab,1,1,0
2025-01-04 14:59:37,EMP045,Server_Room,exit,Lobby,0,1,0
2025-01-04 15:00:42,EMP013,Door_C,exit,Meeting_Room,1,0,0
2025-01-04 15:01:11,EMP027,Door_C,exit,Meeting_Room,0,0,0
2025-01-04 15:01:35,EMP032,Lab_1,exit,Server_Room,1,1,0
2025-01-04 15:03:23,EMP017,Main_Gate,exit,Lab,1,1,0
2025-01-04 15:04:01,EMP038,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-04 15:05:26,EMP048,Door_B,exit,Meeting_Room,1,1,0
2025-01-04 15:07:02,EMP041,Door_B,exit,Lobby,1,0,0
2025-01-04 15:07:28,EMP039,Main_Gate,entry,Lab,1,1,0
2025-01-04 15:08:02,EMP042,Server_Room,exit,Office_2,0,0,0
2025-01-04 15:09:51,EMP023,Door_C,entry,Meeting_Room,0,1,0
2025-01-04 15:10:23,EMP013,Main_Gate,exit,Meeting_Room,0,0,0
2025-01-04 15:10:43,EMP016,Lab_1,exit,Office_2,0,1,0
2025-01-04 15:10:51,EMP031,Door_B,exit,Office_1,0,1,0
2025-01-04 15:10:56,EMP047,Lab_1,entry,Office_1,1,0,0
2025-01-04 15:11:06,EMP048,Door_B,exit,Office_2,0,1,0
2025-01-04 15:12:06,EMP014,Door_B,exit,Meeting_Room,1,1,0
2025-01-04 15:12:45,EMP045,Lab_1,exit,Server_Room,0,0,0
2025-01-04 15:14:39,EMP009,Lab_1,entry,Lab,1,1,0
2025-01-04 15:16:00,EMP010,Door_A,exit,Lobby,0,0,0
2025-01-04 15:17:25,EMP032,Lab_1,entry,Meeting_Room,0,1,0
2025-01-04 15:18:08,EMP034,Door_C,exit,Meeting_Room,1,0,0
2025-01-04 15:18:43,EMP002,Lab_1,entry,Office_2,1,0,0
2025-01-04 15:19:45,EMP042,Door_C,exit,Server_Room,1,0,0
2025-01-04 15:19:52,EMP023,Main_Gate,entry,Meeting_Room,0,0,0
2025-01-04 15:20:00,EMP047,Lab_1,exit,Office_2,1,1,0
2025-01-04 15:20:15,EMP041,Main_Gate,entry,Office_1,0,0,0
2025-01-04 15:21:11,EMP007,Door_B,entry,Office_1,0,1,0
2025-01-04 15:22:02,EMP039,Main_Gate,exit,Server_Room,0,0,0
2025-01-04 15:22:38,EMP032,Lab_1,exit,Lobby,1,0,0
2025-01-04 15:22:51,EMP049,Door_A,exit,Server_Room,1,0,0
2025-01-04 15:24:40,EMP028,Door_C,entry,Meeting_Room,0,1,0
2025-01-04 15:26:22,EMP035,Main_Gate,exit,Meeting_Room,1,0,0
2025-01-04 15:26:56,EMP017,Server_Room,exit,Meeting_Room,0,1,0
2025-01-04 15:27:43,EMP043,Door_C,entry,Office_2,1,0,0
2025-01-04 15:28:53,EMP004,Server_Room,entry,Office_1,0,1,0
2025-01-04 15:30:42,EMP033,Door_B,exit,Office_2,0,0,0
2025-01-04 15:32:22,EMP034,Door_C,exit,Office_2,1,0,0
2025-01-04 15:33:51,EMP037,Door_C,entry,Lobby,0,0,0
2025-01-04 15:34:00,EMP030,Main_Gate,exit,Meeting_Room,0,1,0
2025-01-04 15:35:24,EMP040,Door_A,entry,Server_Room,1,0,0
2025-01-04 15:36:52,EMP003,Door_B,exit,Meeting_Room,0,0,0
2025-01-04 15:38:13,EMP011,Door_B,exit,Meeting_Room,1,1,0
2025-01-04 15:38:49,EMP002,Lab_1,entry,Office_2,1,0,0
2025-01-04 15:40:21,EMP030,Door_B,entry,Lobby,0,0,0
2025-01-04 15:41:46,EMP039,Door_C,entry,Lobby,1,0,0
